0.030117	2.6531368222641725e-10	1.2610014166021534e-11	1.068443542592117e-10
0.046406	2.3843810075999356e-10	8.40369541540874e-12	4.500147255530236e-11
0.063823	2.1672028501872469e-10	1.1354387958039176e-11	2.37914311757057e-11
0.084334	1.9421507058353036e-10	6.718257760071894e-12	1.3626038049811519e-11
0.10908	1.7209879058829532e-10	7.525440546973159e-12	8.144880897471059e-12
0.138715	1.506931926205821e-10	7.795116299372795e-12	5.036491949754628e-12
0.17397800000000002	1.303156902790594e-10	5.60595948813606e-12	3.2017419665779766e-12
0.21967699999999998	1.11001840249425e-10	9.68277455166281e-12	2.0081947089374923e-12
